business_id,categories,city,full_address,latitude,longitude,name,open,review_count,stars,state,type
"uJ2DfS-7EabzFDRaliACqQ",[57 186 6],"Phoenix","610 E Roosevelt St\\nSte137\\nPhoenix, AZ 85004",33.4589,-112.066,"Perihelion Arts",1,3,5,"AZ","business"
"oJ-ZYuqe6vZsTa4EADuC-w",[6 204 65],"Laveen","Laveen, AZ 85339",33.3628,-112.169,"Stinkin' Cute Soap Company",1,3,5,"AZ","business"
"WEYEUvkonsZ8nOKZNXd87A",[26 11],"Mesa","1255 W Main St\\nMesa, AZ 85201",33.4147,-111.858,"Del Taco",1,3,1.5,"AZ","business"
"y8J27W7MiTjsEGRG6qORRQ",[54 324],"Glendale","5555 W Thunderbird Rd\\nGlendale, AZ 85306",33.6095,-112.181,"Banner Thunderbird Medical Center",1,4,3,"AZ","business"
"9Ep4sguv3HH_8lWyzSogjw",[33 48 307 11],"Scottsdale","10392 N Scottsdale Rd\\nScottsdale, AZ 85254",33.5808,-111.927,"Indulge Burgers & More",1,218,4,"AZ","business"
"vTDJ_ZbxUw1MUOPPG9esOw",[49 57 327 330],"Phoenix","3801 E Washington St\\nPhoenix, AZ 85034",33.4477,-111.998,"Phoenix Greyhound Park",1,6,2.5,"AZ","business"
"0deS4g2xR4SjvjHNeHUc-A",[7 8],"Chandler","6170 W Chandler Boulevard\\nChandler, AZ 85226",33.3061,-111.948,"Ashoka Indian Groceries",1,9,3,"AZ","business"
"Trar_9cFAj6wXiXfKfEqZA",[7 162],"Tempe","1835 E Southern Ave\\nTempe, AZ 85282",33.3926,-111.907,"Bosa Donuts",1,50,4,"AZ","business"
"qDuTblyvnoZsMw12v0arrA",[161 65 133],"Phoenix","1660 E Camelback Rd\\nPhoenix, AZ 85016",33.5103,-112.046,"Pretty Nails and Spa",1,28,3,"AZ","business"
"MfCS8VeJzf9QbxNImekuMA",[11 27 63],"Coolidge","360 S Arizona Blvd\\nCoolidge, AZ 85128",32.9749,-111.524,"T & M Pizza Italian Restaurant",1,4,3,"AZ","business"
"Q0AADLgsYi1sFDk8jtMYUw",[7 108],"Tempe","1801 E Baseline Rd\\nTempe, AZ 85281",33.3774,-111.909,"Steve's Espresso",1,71,4,"AZ","business"
"20VcLqnVQyU474tes1ar-w",[37 32],"Scottsdale","8202 E Fairmount Ave\\nScottsdale, AZ 85251",33.4928,-111.904,"Hansen's Plumbing Service",1,5,5,"AZ","business"
"7QrQVczp02Id2x_ItmidHA",[175 129 79],"Glendale","4334 W Thunderbird Road\\nGlendale, AZ 85306",33.6108,-112.153,"Bark & Purr Pet Grooming",1,3,5,"AZ","business"
"kRVDPhKCUSARzY-4R5GPxg",[197 84 343 23 344],"Mesa","810 E Southern Ave\\nMesa, AZ 85204",33.3937,-111.814,"A Shining Star Preschool",1,3,3.5,"AZ","business"
"NcNcgrtEjwLJh_a2WgdT8A",[54 55],"Scottsdale","7737 E Indian School Rd\\nScottsdale, AZ 85251",33.4947,-111.914,"Pure Dental",1,3,3.5,"AZ","business"
"-vF04fhPCoSdqgIhAZm0wQ",[38 11 99 39 296],"Glendale","4494 W Peoria Ave\\nGlendale, AZ 85302",33.5831,-112.155,"Marc's Sports Grill & Nightlife",1,17,3,"AZ","business"
"4y9ZQV_IooSdJTAMNwG1sg",[49 82 59],"Mesa","Guadalupe & Extension\\nMesa, AZ 85210",33.3642,-111.852,"Second Chance FitCenter",1,3,5,"AZ","business"
"nHxi4UjqWOLRidFNnoccAw",[41 11],"Scottsdale","Casino Arizona\\n524 N 92nd St\\nScottsdale, AZ 85256",33.5014,-111.821,"Eagles Buffet",1,24,4,"AZ","business"
"06Rbm5JrkxQHz7yNTaPwaQ",[106 54 226],"Surprise","14239 W Bell Rd\\nSte 210\\nSurprise, AZ 85374",33.6374,-112.367,"Premier Care for Women",1,4,4,"AZ","business"
"nPgN4EXdcfdCGGlyHScc_g",[26 11],"Tempe","818 W Broadway Rd\\nTempe, AZ 85282",33.4077,-111.951,"Taqueria Durango",1,4,3.5,"AZ","business"
"ez2kJbLFx8ad0zdPdJSA1Q",[159 32],"Peoria","Peoria, AZ 85385",33.61,-112.23,"ENVIROPRO Group",1,3,1.5,"AZ","business"
"zn_gLMU-Lr3wleSPd-nmbg",[43 11],"Phoenix","2450 W Happy Valley Rd\\nSte 1155\\nPhoenix, AZ 85027",33.8289,-112.122,"Chop Chop Chinese Kitchen",1,3,3,"AZ","business"
"9T7eOkHOjWfE21KxgPxo3Q",[28 342],"Tempe","414 S Mill Ave\\nSte 125\\nTempe, AZ 85281",33.4259,-111.94,"Mill Avenue Travel",1,5,4.5,"AZ","business"
"x6Cn9nVDQAcolEOpknWJWg",[84 419],"Phoenix","Phoenix Sky Harbor Airport\\n3800 E Sky Harbor Blvd.\\nPhoenix, AZ 85073",33.4356,-112.01,"Goodfellows Shoe Shine",1,5,4,"AZ","business"
"2bZk38_vJCkAVI0f2TeqZQ",[57 186 6],"Phoenix","419 E Roosevelt St\\nPhoenix, AZ 85004",33.4587,-112.068,"Eye Lounge",1,11,4.5,"AZ","business"
"ha3m97grf27exFfyrBys2Q",[44 27 11],"Mesa","730 E Brown Rd\\nMesa, AZ 85203",33.4357,-111.815,"Little Caesars Pizza",1,3,4.5,"AZ","business"
"FRT-kdKefurxLzcsW2JNhw",[79 121],"Mesa","1042 N Higley Rd Ste 105\\nMesa, AZ 85205",33.4349,-111.719,"Wildside Pets",1,3,3.5,"AZ","business"
"S8R2GjXkEaiggIoX-Z4vzQ",[12 13 6 22],"Scottsdale","Kierland Commons\\n15211 N Kierland Blvd\\nSte 100\\nScottsdale, AZ 85254",33.6245,-111.93,"Chico's",1,3,5,"AZ","business"
"M1L8gJ_rcknK4CBeuSo9Jw",[57 306],"Apache Junction","E of Apache Jct\\nApache Junction, AZ 85220",33.42,-111.57,"Renaissance Festival",1,12,4.5,"AZ","business"
"0tqrgESNOpN2CNoEtCGYpQ",[168 99 11],"Tempe","1604 E. Southern Ave.\\nTempe, AZ 85282",33.393,-111.913,"Joe's Crab Shack",1,33,2.5,"AZ","business"
"uQCSpzuUsRntm_YoYtRreQ",[296 11],"Glendale","5833 W Thunderbird Rd\\nGlendale, AZ 85306",33.6095,-112.185,"Wing Stop",1,5,4,"AZ","business"
"S56KKeJAqy9KBpuWpKnQ0Q",[15 6 191],"Scottsdale","10500 N 90th St\\nScottsdale, AZ 85258",33.5816,-111.89,"Barnes & Noble",1,20,3.5,"AZ","business"
"cHxDyQWXyFDhfEYJbmS1LA",[185 11],"Peoria","7635 W Bell Rd\\nSte 101\\nPeoria, AZ 85382",33.6506,-112.248,"Barbeques Galore",1,3,3.5,"AZ","business"
"yjnJJ-JBdUnjtzJWVxiU9Q",[7 365 23 443],"Phoenix","Phoenix, AZ 85034",33.5689,-111.89,"The Urban Farm",1,3,4.5,"AZ","business"
"IyJQoqUTYFAYPYpy6fssCw",[65 133],"Chandler","6245 W Chandler Boulevard\\nChandler, AZ 85226",33.3052,-111.951,"1st Nails II",1,3,5,"AZ","business"
"WTf7fOvesYyhMVGfk3C-pw",[99 11],"Surprise","18300 W Bell Rd\\nSurprise, AZ 85374",33.6389,-112.448,"Riverboat Bingo",1,3,5,"AZ","business"
"UAzZDOlg_Fp4-8YhHDpo2g",[38 39],"Phoenix","4134 N 7th Ave\\nPhoenix, AZ 85013",33.4956,-112.083,"Garnett's Rite Inn",1,8,4,"AZ","business"
"J-8hrhY9W-zo77TgVdbaKg",[64 65],"Phoenix","3936 E Chandler Blvd\\nSte 209\\nPhoenix, AZ 85048",33.3066,-111.999,"Kelly Hill Salon",1,4,5,"AZ","business"
"Hmxo7fKWeeG8AVuAalfiIQ",[113 6 116],"Phoenix","5933 W Bell Rd\\nPhoenix, AZ 85003",33.639,-112.167,"The Tulip Tree",1,3,4.5,"AZ","business"
"bAkVxrXzYO3772VF6o0_cA",[43 11],"Glendale","6661 W Bell Rd\\nSte 101B\\nGlendale, AZ 85308",33.6371,-112.201,"Stir Fry Paradise",1,30,4,"AZ","business"
"9f4cTpQh7E4HB1Tl8Hk72w",[44 11],"Phoenix","20210 N Cave Creek Rd Ste 2\\nPhoenix, AZ 85024",33.6704,-112.031,"McDonald's",1,10,3,"AZ","business"
"PUaNORt_B7Uim4JyClvPMg",[99 11],"Litchfield Park","310 N Litchfield Rd\\nLitchfield Park, AZ 85340",33.4976,-112.363,"Jb's Restaurants",1,6,3,"AZ","business"
"7A792nNUEhTfE26q1X_2tQ",[38 143 39],"Phoenix","2303 E Indian School Rd\\nPhoenix, AZ 85016",33.4947,-112.031,"Anvil",1,3,3.5,"AZ","business"
"oUQUoW6WBp8saNYdJJg0Cw",[357 39],"Phoenix","1137 N Scottsdale Rd\\nPhoenix, AZ 85073",33.4612,-111.926,"Skin Cabaret",1,5,2,"AZ","business"
"sxPrLZ2BC8vPYtzZ4Gy-_g",[215 32],"Chandler","4782 W Glenview Pl\\nChandler, AZ 85226",33.3051,-111.925,"First Choice Locksmith",1,3,2.5,"AZ","business"
"c83U8KeaK10Qm9opPqf0Cg",[20 499 23],"Scottsdale","9089 E Bahia Dr\\nSte 102\\nScottsdale, AZ 85260",33.6369,-111.885,"DrivingMBA",1,4,5,"AZ","business"
"KAiLJpcTFXmsCORyOesh5w",[403 78 79],"Phoenix","16624 N 32nd St\\nPhoenix, AZ 85032",33.6379,-112.014,"Home Fur Good",1,6,4.5,"AZ","business"
"n_YHTTG0QIjZ3055wReefQ",[192 11],"Glendale","5060 W Bethany Home Rd\\nSte 1\\nGlendale, AZ 85301",33.5242,-112.168,"Baghdad Restaurant",1,6,3.5,"AZ","business"
"vF4d_jh3shJx8jU39AZdqg",[57 6 186 18 17 56],"Chandler","250 N Arizona Ave\\nChandler, AZ 85225",33.3071,-111.842,"Chandler Center For the Arts",1,7,4,"AZ","business"
"xSGUgOwpTnnW31bTZb4tMw",[322 57],"Scottsdale","32633 N Scottsdale Rd\\nScottsdale, AZ 85262",33.7816,-111.926,"The Heard Museum North Scottsdale",1,3,3,"AZ","business"
"WTZyik_sT23NfN2C6Xhb3w",[294 106 54],"Peoria","14155 N 83rd Ave\\nSte 110\\nPeoria, AZ 85381",33.613,-112.237,"North Valley Dermatology",1,3,4.5,"AZ","business"
"wCIuKgGkvhPhpayZuXOPxw",[54 242 238],"Chandler","1801 W Queen Creek Rd\\nSte 2\\nChandler, AZ 85248",33.2613,-111.877,"Chandler Family Chiropractic & Rehab",1,4,5,"AZ","business"
"ZZP4c4epsE4j_SniQe6KnQ",[32 95 222],"Chandler","2255 W Germann Road Apt 2150\\nChandler, AZ 85248",33.2475,-111.879,"San Palacio Apartments",1,3,3.5,"AZ","business"
"c2WLZLpvNG2VLOfjjqKrkw",[7 47],"Tempe","1920 E University Dr\\nSte 104\\nTempe, AZ 85281",33.4225,-111.904,"Sleepy Dog Brewing",1,76,4,"AZ","business"
"B4xI73kEOfBPeoo4LTVC9w",[26 11],"Tempe","19 E Broadway\\nTempe, AZ 85282",33.4074,-111.939,"El Penasco Mexican Kitchen",1,19,3,"AZ","business"
"nDdfN6onfb0JoxKKYwCnjA",[7 108],"Paradise Valley","7001 N Scottsdale Rd\\nParadise Valley, AZ 85253",33.5394,-111.925,"Starbucks Coffee",1,12,3.5,"AZ","business"
"ut-kla-EA23nJOij_dcL0Q",[27 11],"Phoenix","2400 E Camelback Rd\\nPhoenix, AZ 85016",33.5094,-112.03,"California Pizza Kitchen",1,39,3,"AZ","business"
"GaNphMfP8VeEU00b2Sonng",[44 11],"Scottsdale","7538 E McDowell Rd\\nScottsdale, AZ 85257",33.466,-111.918,"Church's Fried Chicken",1,4,3,"AZ","business"
"DLFsfN6SWtjZnE2ZbV9S_Q",[78 79],"Gilbert","3317 S Higley Rd\\nSte 101\\nGilbert, AZ 85297",33.2904,-111.72,"Arizona Animal Wellness Center",1,15,4.5,"AZ","business"
"viQLBKFtCQkPykFUulVeuw",[264 6 77 35 34],"Scottsdale","16275 N Scottsdale Rd\\nScottsdale, AZ 85254",33.6342,-111.925,"The Great Indoors",1,10,3,"AZ","business"
"JI72RMUy-72PrLbk7EuKCg",[84 385],"Phoenix","3331 E Corona Ave\\nPhoenix, AZ 85040",33.4053,-112.009,"Coyote Courier Services",1,3,4.5,"AZ","business"
"i-jP5qyR1Sqp9_Fjp2rJ5w",[202 72],"Phoenix","10066 N Metro Pkwy W\\nPhoenix, AZ 85051",33.5787,-112.125,"Metro Car Wash",1,6,4,"AZ","business"
"1g1rzWxU-2PQqI0-9ajFsA",[65 133],"Glendale","9524 W Camelback Road\\nSuite 130\\nGlendale, AZ 85305",33.509,-112.265,"Refined Nail & Spa",1,3,4.5,"AZ","business"
"9YUe5J_cPCBo_mL7-z9HCQ",[38 26 39 11],"Tempe","640 S Mill Ave\\nTempe, AZ 85281",33.4241,-111.94,"Canteen Modern Tequila Bar",1,181,3.5,"AZ","business"
"5g9IvafVHBiM1SsLnONq0Q",[208 6 35],"Scottsdale","9015 E Via Linda\\nScottsdale, AZ 85258",33.5688,-111.886,"Ace Hardware",1,6,4,"AZ","business"
"TKJ2qE4NQfTBvekYs7JkGg",[17 18 39],"Fort McDowell","14803 N Hiawatha Rd\\nFort McDowell, AZ 85264",33.634,-111.652,"Fort McDowell Adventures",1,11,4.5,"AZ","business"
"oT6K-uJgGLq3FbcQQn3ivQ",[48 11],"Gilbert","110 S Val Vista Dr\\nGilbert, AZ 85297",33.2857,-111.756,"Bar n Grill",1,3,3.5,"AZ","business"
"T8xI1f3_yHzhrquCZh07Wg",[24 11],"Phoenix","3800 N Central Ave\\nPhoenix, AZ 85012",33.4917,-112.074,"City Square Cafe",1,5,4,"AZ","business"
"6QK2zO-R-BSBIrBZNEL2dA",[65 133],"Phoenix","10411 N 35th Ave\\nPhoenix, AZ 85051",33.5804,-112.134,"Phoenix Nail Salon",1,4,3,"AZ","business"
"QXFJFQzbemP6B0dz73UtFQ",[28 17 29],"Scottsdale","20715 Market St\\nScottsdale, AZ 85255",33.6722,-111.89,"DC Ranch",1,4,3.5,"AZ","business"
"MRgTo4MA3f1MB_VL3IVh5g",[98 7 292 17 62],"Scottsdale","4014 N Goldwater Blvd\\nSte 104\\nScottsdale, AZ 85267",33.4919,-111.931,"Butter & Me Bakeshop",1,41,4.5,"AZ","business"
"7KCLeDNdFDkdoA6MUavxwQ",[26 11],"Buckeye","424 E Monroe Avenue\\nBuckeye, AZ 85326",33.3708,-112.585,"La Placita Cafe",1,10,3,"AZ","business"
"MIsLw-yvFeSxyvJXgFPA8Q",[],"Phoenix","1 W Deer Valley Rd\\nPhoenix, AZ 85027",33.6836,-112.074,"Mr Sparky",1,4,2,"AZ","business"
"demKE9o-SJgEspJ6k8lTCw",[71 72],"Mesa","557 E Juanita Ave\\nSte 1\\nMesa, AZ 85204",33.3814,-111.819,"Tuning Gruppe",1,5,5,"AZ","business"
"vGeat2M50_z7Qumsq0A-lA",[28 17 29],"Scottsdale","16770 N Perimeter Dr\\nScottsdale, AZ 85260",33.6378,-111.897,"Scottsdale Marriott At McDowell Mountains",1,21,3.5,"AZ","business"
"laxWwc9bSsNVXR0EYW_VmA",[38 39 11],"Paradise Valley","5402 E Lincoln Dr\\nParadise Valley, AZ 85253",33.5336,-111.965,"R Bar at the Camelback Inn",1,23,4.5,"AZ","business"
"7rE0WTaxEsb4N0t4qqbvDQ",[65 133],"Phoenix","10415 N 35th Avenue\\nPhoenix, AZ 85051",33.5802,-112.134,"Phong Super Nail",1,4,4.5,"AZ","business"
"Vm3bvaDsHTcvoMt56p9bGQ",[337 32 90],"Phoenix","2815 E Rose Garden Ln\\nPhoenix, AZ 85050",33.6759,-112.021,"Mdi Rock",1,4,3.5,"AZ","business"
"38G8LPiqECn_P6LQfUnfZA",[27 11],"Phoenix","4356 W Thunderbird Rd\\nPhoenix, AZ 85003",33.4492,-112.077,"Ristorante Paesano",1,6,2,"AZ","business"
"KS2w8ychyieJbUqRa6kCHw",[24 11],"Mesa","1710 W Southern Ave\\nMesa, AZ 85202",33.3933,-111.869,"Cheba Hut",1,73,4.5,"AZ","business"
"N6ff0yyo9Cv_7XPz-YDoow",[6 110],"Phoenix","4823 N 20Th St Ste A32\\nPhoenix, AZ 85016",33.5072,-112.039,"Sprint",1,7,2.5,"AZ","business"
"1f_DXcxpAKfILKK6cDPLxQ",[33 168 11],"Tempe","1706 E Warner Rd\\nSte 3\\nTempe, AZ 85284",33.3345,-111.968,"Sign Of The Whale",1,20,3.5,"AZ","business"
"_uf5F_RiMBPHSl2Saex8AA",[11],"Chandler","3400 W Chandler Blvd # 5\\nChandler, AZ 85224",33.3223,-111.877,"Shabu Fondue",1,9,3,"AZ","business"
"mOeiMQ2lhrXgCRmxO_sgNQ",[84 337 283 32 336],"Phoenix","Phoenix, AZ 85044",33.3211,-111.988,"Custom Weed & Spray Service",1,3,5,"AZ","business"
"g5csdtYUt97hkexFMCVf-g",[99 11],"Casa Grande","2281 E Florence Blvd\\nCasa Grande, AZ 85222",32.8791,-111.689,"Cracker Barrel Restaurant",1,17,3.5,"AZ","business"
"e0B-vLvKxGiGV_pTT7vwcg",[106 408 54 295],"Phoenix","6950 E Chauncey Ln\\nSte 100\\nPhoenix, AZ 85054",33.6521,-111.931,"Entegrity Ear Nose & Throat Specialists",1,8,3,"AZ","business"
"WJKynWlt3K_8uymTCgThDg",[7 108],"Mesa","2048 E Baseline Rd\\nMesa, AZ 85204",33.3814,-111.787,"Starbucks Coffee",1,5,4,"AZ","business"
"ErfcZhmUuKaOhn6A3KV61A",[71 72],"Scottsdale","7950 E Thomas Rd\\nScottsdale, AZ 85251",33.4805,-111.91,"Meineke Car Care Center",1,11,1,"AZ","business"
"huzUWI5YqkJEEIudo0YiDg",[197 459 23 344],"Gilbert","730 S Cooper Rd\\nGilbert, AZ 85233",33.3368,-111.808,"Wilkins Learning Center",1,3,5,"AZ","business"
"pllLaM9wPwEfBmqqDC25_w",[71 72 297],"Tempe","1876 E Broadway Rd\\nTempe, AZ 85282",33.408,-111.906,"Autohaus Service & Performance Center",1,6,4.5,"AZ","business"
"OzA-AfOuhF379AUwNscc0w",[6 200],"Phoenix","3812 N Black Canyon Hwy\\nPhoenix, AZ 85017",33.4923,-112.114,"The Restaurant Depot",1,10,4,"AZ","business"
"jZ58NvLSZ6oVYlRta1zUNQ",[38 128 39],"Phoenix","Sky Harbor Airport\\n3400 E Sky Harbor Blvd\\nPhoenix, AZ 85034",33.4363,-112.012,"All Stars Sports Bar",1,16,2.5,"AZ","business"
"AgJbkqR-wre409if4fTbWQ",[33 99 24 11],"Scottsdale","8970 E Shea Blvd\\nScottsdale, AZ 85260",33.5845,-111.888,"Red Robin",1,26,3,"AZ","business"
"x_iQsVS4fWhyd66dhDn9Lw",[27 11],"Gilbert","1614 North Higley Rd\\nGilbert, AZ 85206",33.3793,-111.723,"Pizza Wings and Things",1,5,3.5,"AZ","business"
"LxE7D6uigL3vLaasPU7Ewg",[126 11],"Scottsdale","15440 N Greenway Hayden Loop\\nScottsdale, AZ 85250",33.6263,-111.924,"Sutra Sushi at Barcelona",1,12,3,"AZ","business"
"jJlOPkv4Xl6vxNzr51fnYw",[251 11],"Chandler","1381 N Alma School Rd\\nChandler, AZ 85224",33.3273,-111.858,"Saigon Pho",1,127,4,"AZ","business"
"rrXhjI4YXmWO8GbmX8oGqQ",[57 56],"Phoenix","911 N 4th St\\nPhoenix, AZ 85004",33.4581,-112.069,"Actors Theatre of Phoenix",1,5,4,"AZ","business"
"fib0PyPJ2yJO7i8TLnuqXA",[60 6],"Sun City","10705 W Peoria Ave\\nSun City, AZ 85351",33.5801,-112.29,"Soroptimist Thrift Shop",1,3,4,"AZ","business"
"01euuGhBwvcDhl9KcPTang",[119 44 26 11],"Mesa","35 N Country Club Dr\\nMesa, AZ 85201",33.4162,-111.84,"El Salsita",1,4,2,"AZ","business"
"5A_vuyESZFU9eCArpVfJCw",[30 13 6],"Phoenix","1801 E Camelback Rd\\nPhoenix, AZ 85016",33.5091,-112.044,"Marshalls",1,9,3.5,"AZ","business"
"3GAPcBG8SowgrpS6UHlDeQ",[182 218 307 11],"Phoenix","10810 N Tatum Blvd\\nPhoenix, AZ 85028",33.584,-111.979,"Bombay Spice Grill & Wine",1,131,3.5,"AZ","business"
"0Xnduj9w6aYHOtN_RlHUng",[71 72],"Phoenix","2730 E McDowell Rd\\nSte 7\\nPhoenix, AZ 85008",33.4659,-112.022,"M B Motors",1,12,5,"AZ","business"
"8vxIr6bHZ_ckJ9jy-xGAQw",[403 121 79],"Phoenix","30 N. 40th Place\\nPhoenix, AZ 85034",33.4489,-111.994,"Arizona Animal Welfare League and SPCA",1,3,5,"AZ","business"
"8qhGW34nVmI0OFzQz0uu9A",[57 186 6],"Phoenix","905 N 5th St\\nPhoenix, AZ 85004",33.4578,-112.067,"Galeria de los Muertos",1,4,5,"AZ","business"
"sbjb1qNUcqQomJvcgPuJCg",[265 11],"Scottsdale","7001 N Scottsdale Rd\\nSte 290\\nScottsdale, AZ 85253",33.546,-111.968,"Ruth's Chris Steak House",1,76,4,"AZ","business"
"0wlMvYeB9-LSZPv-heSF4Q",[208 6 35],"Tempe","1153 W Broadway Rd\\nTempe, AZ 85282",33.407,-111.958,"Paul's Ace Hardware Stores",1,7,4,"AZ","business"
"YxLiLBNTm4cOg7OlKKLmVw",[26 11],"Phoenix","4649 E Chandler Blvd\\nPhoenix, AZ 85048",33.3047,-111.982,"Arriba Mexican Grill",1,81,3,"AZ","business"
"HDvCnqIf5twbMb5-eG1EJw",[119 11],"Scottsdale","7388 E Shea Blvd\\nScottsdale, AZ 85260",33.5822,-111.922,"Butterfield's Pancake House",1,187,4,"AZ","business"
"Yf_mKctDPfMQkig-DavQJw",[44 11],"Phoenix","4915 E Chandler Blvd\\nPhoenix, AZ 85048",33.3048,-111.978,"Wendy's",1,4,2,"AZ","business"
"t2TFKf2kMy8pGfyGYOEeog",[32 95 222],"Tempe","242 S Beck Ave Ofc\\nTempe, AZ 85281",33.4281,-111.957,"Salado Springs Apartments",1,3,4.5,"AZ","business"
"hAq4y3FK6tRbjfjvfXAaww",[99 11],"Fort McDowell","10424 N Fort McDowell Rd\\nFort McDowell, AZ 85264",33.5825,-111.679,"Cafe 87",1,3,2.5,"AZ","business"
"wP5849J1DKB2KS3M6UwOAg",[26 39 11],"Scottsdale","4341 N 75th St\\nScottsdale, AZ 85251",33.4999,-111.92,"Spanish Fly",1,40,3.5,"AZ","business"
"xKV873WMxM0EJ7NTtu4Qhg",[7 292],"Gilbert","397 S Gilbert Rd\\nSte 100\\nGilbert, AZ 85296",33.3431,-111.789,"The Brownie Connection",1,7,4.5,"AZ","business"
"dX0Vv9SclSlDqQE0Z8nKkQ",[7 72 148 154],"Gilbert","726 S Gilbert Rd\\nGilbert, AZ 85233",33.3368,-111.791,"Quick Trip",1,3,4.5,"AZ","business"
"wxd-aYUwswZKjoIr8t-53w",[177 500 140 192 11],"Avondale","9915 W Mcdowell Rd\\nSte 104\\nAvondale, AZ 85392",33.4646,-112.273,"Pita Kitchen",1,29,4.5,"AZ","business"
"8_c7-t9_MfkExkdm0L304w",[6 35 76],"Scottsdale","15220 N Scottsdale Road\\nScottsdale, AZ 85254",33.6243,-111.926,"Crate & Barrel",1,9,3.5,"AZ","business"
"HhJbJjdw8vuxYT4QpLIW6Q",[65 54 220],"Phoenix","2525 W. Carefree Hwy Bldg 3, Ste 118\\nPhoenix, AZ 85085",33.798,-112.115,"Carefree Health Path and Med Spa",1,3,2.5,"AZ","business"
"nC8xmUM98souIGyle7Tbuw",[53 54 55],"Mesa","3549 E Brown Rd\\nSte 102\\nMesa, AZ 85213",33.4369,-111.754,"Amazing Kidz Pediatric Dentistry",1,3,5,"AZ","business"
"UAR9XXVVTQ5shxvU80C1dA",[96 72],"Tempe","1130 W Elliot Road\\nTempe, AZ 85284",33.3496,-111.957,"Discount Tire",1,11,4,"AZ","business"
"P2hdIBaOhbDwYfFcyokpyg",[60 6],"Phoenix","10720 West Indian School Road\\nPhoenix, AZ 85037",33.4947,-112.291,"Savers",1,5,3,"AZ","business"
"k7tlJdqW-aaxdf6Jb8h5fA",[64 65],"Scottsdale","7122 E Becker Lane\\nScottsdale, AZ 85254",33.583,-111.927,"Tickled Pink Salon",1,4,5,"AZ","business"
"UwWVGxJGhTBB5W7-uBlJPg",[7 365],"Phoenix","21050 N Tatum Blvd\\nPhoenix, AZ 85050",33.6779,-111.979,"Entrees to Go",1,7,3.5,"AZ","business"
"aozcOaCMwOHG8s-lbZ6_gA",[43 11],"Phoenix","350 E Bell Rd\\nSte 3\\nPhoenix, AZ 85022",33.6404,-112.068,"Flamingo Palace",1,53,3.5,"AZ","business"
"eW-hTjKrt91NnQ9xzMYtDQ",[43 11],"Mesa","1034 E Main St\\nMesa, AZ 85203",33.415,-111.806,"China China Restaurant",1,26,4,"AZ","business"
"adEJYiysRmK8eDqnHP9N6A",[48 11],"Phoenix","2343 E Bell Rd\\nPhoenix, AZ 85022",33.6401,-112.031,"Carl's Jr 7091",1,3,3.5,"AZ","business"
"fm7fBkqazKj1C-elTKsQBw",[6 110],"Scottsdale","17025 N Scottsdale Rd\\nScottsdale, AZ 85255",33.6392,-111.925,"AT&T",1,4,3,"AZ","business"
"W7UtoDde1ekOmsEeMl8XCw",[7 292 10 98 11],"Glendale","3602 W Bell Rd\\nUnit D3\\nGlendale, AZ 85308",33.6396,-112.137,"European Bakery and Deli",1,15,4.5,"AZ","business"
"MVpTgCxz9GbWDJaya4ThmQ",[6 21],"Phoenix","3602 E Ray Rd\\nPhoenix, AZ 85044",33.3159,-112.006,"Ganem Jewelers",1,6,4,"AZ","business"
"5vbhAkrjd0E28Zl1IfHOWg",[49 52],"Phoenix","1202 W Encanto Blvd\\nPhoenix, AZ 85073",33.4728,-112.089,"Encanto Park",1,17,3.5,"AZ","business"
"oN4RW6zQn2JMlcWL7Ukqgw",[11 27 63],"Florence","445 W Highway 287\\nFlorence, AZ 85232",33.0177,-111.392,"A & M Pizza",1,8,4,"AZ","business"
"S-gBAkaS2Xy8xIlV2LDBIw",[48 11],"Glendale","4356 W Thunderbird Rd\\nGlendale, AZ 85306",33.6112,-112.154,"Bistro Daniel",1,3,1,"AZ","business"
"IvErHIfI6MzCu0zYJgRrhw",[84 385],"Scottsdale","8485 E McDonald Drive\\nScottsdale, AZ 85250",33.5239,-111.898,"Mail Call",1,3,4.5,"AZ","business"
"Fi8DklbiZUAQmgHvK_kOhQ",[53 54 55 122 256],"Mesa","1911 W Main St\\nSte 6\\nMesa, AZ 85201",33.4133,-111.873,"Desert Family Dental",1,4,4,"AZ","business"
"MVOTSYP8m-PcI3SqVJTKDg",[11],"Scottsdale","7018 E Main St\\nScottsdale, AZ 85251",33.4934,-111.93,"Mabel Murphy's",1,3,2.5,"AZ","business"
"RLjA7TBXJfyqDfPuVCcrtQ",[11 63],"Paradise Valley","Montelucia Resort & Spa\\n4949 E Lincoln Dr\\nParadise Valley, AZ 85253",33.5388,-111.964,"Prado",1,61,3.5,"AZ","business"
"SVCBDVHmo66-BZ5ti-laKQ",[71 72],"Phoenix","4035 N 19th Ave\\nPhoenix, AZ 85015",33.4945,-112.1,"Midas Auto Service",1,7,4,"AZ","business"
"GGWy3DXuR5yCMeoaxd_6NQ",[38 39],"Phoenix","717 S Central Ave\\nPhoenix, AZ 85073",33.4404,-112.073,"The Ruby Room",1,26,3.5,"AZ","business"
"0YEbfeYZXkcTwjos9cgaEA",[26 11],"Scottsdale","32415 North Scottsdale Rd\\nScottsdale, AZ 85262",33.7802,-111.926,"Rubio's Fresh Mexican Grill",1,6,4,"AZ","business"
